ticks;sheep_plasticity;wolf_plasticity;cost_plasticity_sheep;cost_plasticity_wolf;sheep_gain_from_food;wolf_gain_from_food;sheep_reproduce;wolf_reproduce;grass_regrowth_time;model-version;replicate-number;Richness;Shannon;Evenness;AbRelPgre;AbRelPvio;AbRelPgray;AbRelPsky;AbRelSone;AbRelSthree;AbRelSfou;AbRelWone;AbRelWtwo;AbRelWfour;abto-patchesgreen;abto-patchesviolet;abto-patchesgray;ab-to-patchessky;abto-sheepone;abu-to-sheepthree;ab-to-sheepfour;ab-to-wolvesone;abto-wolvestwo;abto-wolvesfour;abundance-total
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;17;10;2,14773055;0,932747527;0,17077906;0,118394578;0,075082071;0,146987186;0,114405733;0,094814501;0,136362032;0,000352995;0,091637545;0,051184299;4838;3354;2127;4164;3241;2686;3863;10;2596;1450;28329
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;18;10;2,158462553;0,937408376;0,184642201;0,107566677;0,096774194;0,113201691;0,130130608;0,067453022;0,139896373;0,004656049;0,106468327;0,049210859;7733;4505;4053;4741;5450;2825;5859;195;4459;2061;41881
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;18;9;2,143570993;0,975581201;0,153168348;0,092864764;0,136509138;0,114101814;0,148246308;0,122431418;0,107699721;0;0,087942725;0,037035762;4450;2698;3966;3315;4307;3557;3129;0;2555;1076;29053
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;19;10;2,201948895;0,956294255;0,16670363;0,128064858;0,11015007;0,107907642;0,082329169;0,094551637;0,140361253;0,016140558;0,102166038;0,051625145;6765;5197;4470;4379;3341;3837;5696;655;4146;2095;40581
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;19;10;2,16355808;0,939621335;0,151489362;0,121312057;0,116808511;0,117659574;0,111914894;0,109397163;0,13322695;0,000283688;0,091737589;0,046170213;4272;3421;3294;3318;3156;3085;3757;8;2587;1302;28200
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;20;10;2,187856745;0,950174112;0,161632932;0,1256928;0,120248065;0,109578338;0,102180335;0,073882364;0,145176649;0,007764241;0,090558391;0,063285885;6620;5148;4925;4488;4185;3026;5946;318;3709;2592;40957
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;20;10;2,155912946;0,936301096;0,116391607;0,149145932;0,10758008;0,13296739;0,102090932;0,129536673;0,140045502;0,002022318;0,084178975;0,036040591;3223;4130;2979;3682;2827;3587;3878;56;2331;998;27691
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;21;10;2,155906119;0,936298131;0,192308631;0,117470394;0,096911244;0,100573801;0,117348309;0,059235747;0,157026004;0,007080942;0,097741424;0,054303504;7876;4811;3969;4119;4806;2426;6431;290;4003;2224;40955
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;21;10;2,138479549;0,928729868;0,138605502;0,169879688;0,079645395;0,111623162;0,108844016;0,143776824;0,112678534;0,000633223;0,099732639;0,034581017;3940;4829;2264;3173;3094;4087;3203;18;2835;983;28426
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;22;10;2,177671206;0,945750588;0,176801691;0,14071871;0,102104021;0,092886638;0,095688723;0,083841314;0,146937371;0,00946318;0,099596893;0,051961459;7193;5725;4154;3779;3893;3411;5978;385;4052;2114;40684
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;22;10;2,143989604;0,931122854;0,140016743;0,149051207;0,0871006;0,109983257;0,148632622;0,112634296;0,129447468;0,000592996;0,086716897;0,035823915;4014;4273;2497;3153;4261;3229;3711;17;2486;1027;28668
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;23;10;2,147271424;0,932548131;0,218770405;0,099829223;0,101788136;0,113918328;0,063237732;0,079511779;0,156989301;0,013260335;0,106183133;0,046511628;8711;3975;4053;4536;2518;3166;6251;528;4228;1852;39818
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;23;10;2,163710694;0,939687615;0,118923093;0,127628207;0,116852118;0,141633613;0,112359156;0,138579803;0,109094738;0,00084243;0,091930219;0,042156622;3388;3636;3329;4035;3201;3948;3108;24;2619;1201;28489
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;24;10;2,194810774;0,953194208;0,15665777;0,118574535;0,111827798;0,13696125;0,087806445;0,085063266;0,141384935;0,009391064;0,087089759;0,065243179;6339;4798;4525;5542;3553;3442;5721;380;3524;2640;40464
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;24;10;2,146888412;0,93238179;0,141275352;0,085327974;0,133345514;0,150374566;0,100895304;0,108167367;0,157610086;0,001242463;0,07900603;0,042755344;3866;2335;3649;4115;2761;2960;4313;34;2162;1170;27365
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;25;10;2,163365563;0,939537726;0,121067538;0,126221519;0,150919807;0,122751512;0,030311535;0,117852678;0,150332968;0,016635624;0,119026357;0,044880463;4745;4947;5915;4811;1188;4619;5892;652;4665;1759;39193
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;25;10;2,162343556;0,939093874;0,131657451;0,114231665;0,140570431;0,129401921;0,095896391;0,127073632;0,135731956;0,000400175;0,068902794;0,056133586;3619;3140;3864;3557;2636;3493;3731;11;1894;1543;27488
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;26;10;2,155508933;0,936125635;0,204455802;0,094276428;0,149924331;0,083434639;0,070732131;0,082963257;0,145012033;0,012107078;0,10680527;0,050289032;8241;3800;6043;3363;2851;3344;5845;488;4305;2027;40307
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;26;10;2,157467906;0,936976407;0,126075761;0,101341736;0,169411127;0,102629261;0,138815477;0,109270177;0,11448804;0,000948702;0,091854713;0,045165006;3721;2991;5000;3029;4097;3225;3379;28;2711;1333;29514
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;27;10;2,183357473;0,948220103;0,192040927;0,123272173;0,13372522;0,081927296;0,072236706;0,097078066;0,129519406;0,015372128;0,100324659;0,054503419;7808;5012;5437;3331;2937;3947;5266;625;4079;2216;40658
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;27;10;2,163871697;0,939757538;0,121078779;0,140028389;0,129985806;0,104577715;0,128814762;0,108907026;0,141518808;0,002271114;0,082044003;0,040773598;3412;3946;3663;2947;3630;3069;3988;64;2312;1149;28180
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;28;10;2,163043996;0,939398072;0,108256535;0,145426262;0,103330426;0,144012068;0,148914606;0,055106418;0,143257831;0,004219011;0,08190539;0,065571452;4593;6170;4384;6110;6318;2338;6078;179;3475;2782;42427
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;28;10;2,136832796;0,928014692;0,133037232;0,141365072;0,094139283;0,127068948;0,106700441;0,143273535;0,104202089;0,000485791;0,12536868;0,02435893;3834;4074;2713;3662;3075;4129;3003;14;3613;702;28819
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;29;10;2,196007388;0,953713891;0,146568591;0,13059415;0,125071204;0,123139411;0,053198603;0,103350918;0,139237685;0,019416995;0,112762216;0,046660227;5918;5273;5050;4972;2148;4173;5622;784;4553;1884;40377
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;29;10;2,153076827;0,935069385;0,136390481;0,104881014;0,114434601;0,139169706;0,147715824;0,086121244;0,141393087;6,95E-05;0,08018065;0,049643912;3926;3019;3294;4006;4252;2479;4070;2;2308;1429;28785
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;30;10;2,166158001;0,940750467;0,153818819;0,109021131;0,133137496;0,10511229;0,13583815;0,06576329;0,136927888;0,00433526;0,109044821;0,047000853;6493;4602;5620;4437;5734;2776;5780;183;4603;1984;42212
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;30;10;2,149206581;0,933388558;0,146430358;0,110984063;0,133566783;0,112520546;0,08700779;0,145572786;0,123990567;0,000750375;0,105052526;0,034124205;4098;3106;3738;3149;2435;4074;3470;21;2940;955;27986
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;31;10;2,149859325;0,933672042;0,167133475;0,130094649;0,092983388;0,103679737;0,135454897;0,055727255;0,160034769;0,004515163;0,10061329;0,049763376;6922;5388;3851;4294;5610;2308;6628;187;4167;2061;41416
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;31;10;2,147244156;0,932536288;0,124118578;0,138760973;0,100446107;0,142322636;0,085120161;0,136206648;0,126133257;0,000755504;0,113973234;0,032162901;3450;3857;2792;3956;2366;3786;3506;21;3168;894;27796
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;32;10;2,169739382;0,942305841;0,157649433;0,09126946;0,123414376;0,12860369;0,137012301;0,059388814;0,149793388;0,006510667;0,084830867;0,061527004;6562;3799;5137;5353;5703;2472;6235;271;3531;2561;41624
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;32;10;2,133906928;0,926744004;0,111760138;0,090961272;0,11439376;0,1721984;0,144916771;0,112266604;0,111118614;0,001350576;0,116453388;0,024580477;3310;2694;3388;5100;4292;3325;3291;40;3449;728;29617
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;33;10;2,161224078;0,938607691;0,181895093;0,131357619;0,107917786;0,101871205;0,07335523;0,082686374;0,153354235;0,007216084;0,113043695;0,047302677;7310;5279;4337;4094;2948;3323;6163;290;4543;1901;40188
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;33;10;2,161656964;0,938795691;0,149761625;0,134215436;0,116803703;0,103053963;0,127686036;0,106819595;0,119429282;0,000172735;0,097284599;0,044773026;4335;3885;3381;2983;3696;3092;3457;5;2816;1296;28946
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;34;10;2,166352373;0,940834881;0,141141562;0,104553632;0,099997664;0,143174225;0,158150511;0,062825635;0,133641737;0,005560618;0,099904208;0,051050209;6041;4475;4280;6128;6769;2689;5720;238;4276;2185;42801
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;34;10;2,134452152;0,926980792;0,147546044;0,127585143;0,106595329;0,104503207;0,16709538;0,099049971;0,126933498;0,000308674;0,090544295;0,029838461;4302;3720;3108;3047;4872;2888;3701;9;2640;870;29157
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;35;10;2,18413727;0,948558764;0,174671952;0,106920407;0,11940225;0,116940348;0,087274428;0,083433861;0,145079889;0,009872227;0,1040646;0,052340038;7095;4343;4850;4750;3545;3389;5893;401;4227;2126;40619
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;35;10;2,151145502;0,934230621;0,126072219;0,098298284;0,164533758;0,105976757;0,137970393;0,098886276;0,13060321;0,000553403;0,09715689;0,03994881;3645;2842;4757;3064;3989;2859;3776;16;2809;1155;28912
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;36;10;2,159038451;0,937658486;0,198685353;0,108098723;0,074910083;0,138583654;0,086121791;0,0813841;0,150043408;0,009872256;0,100979784;0,051320848;8010;4358;3020;5587;3472;3281;6049;398;4071;2069;40315
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;36;10;2,14742253;0,932613755;0,12337931;0,126517241;0,078413793;0,174517241;0,116034483;0,119931034;0,113517241;0,002241379;0,112310345;0,033137931;3578;3669;2274;5061;3365;3478;3292;65;3257;961;29000
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;37;10;2,192170479;0,952047542;0,165007922;0,089745494;0,150425827;0,118934442;0,076450782;0,093582888;0,140795207;0,013047138;0,089151317;0,062858982;6665;3625;6076;4804;3088;3780;5687;527;3601;2539;40392
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;37;10;2,158438126;0,937397768;0,128392222;0,100715287;0,168757413;0,120089141;0,090794723;0,112972215;0,136695302;0,000431329;0,088961576;0,052190791;3572;2802;4695;3341;2526;3143;3803;12;2475;1452;27821
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;38;10;2,164400723;0,939987291;0,198278587;0,128814219;0,092951445;0,097279292;0,089693404;0,082472222;0,13778599;0,010795303;0,119429113;0,042500425;8155;5298;3823;4001;3689;3392;5667;444;4912;1748;41129
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;38;10;2,163380044;0,939544015;0,145615583;0,124949097;0,111544726;0,113512963;0,142256007;0,113275417;0,110085516;0,000509027;0,093762726;0,044488937;4291;3682;3287;3345;4192;3338;3244;15;2763;1311;29468
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;39;10;2,190178264;0,951182335;0,181039193;0,131538423;0,119517163;0,097511301;0,072251751;0,095971387;0,131737122;0,01313894;0,099523124;0,057771596;7289;5296;4812;3926;2909;3864;5304;529;4007;2326;40262
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;39;10;2,157154188;0,93684016;0,111398872;0,122148508;0,165856601;0,102174761;0,116933338;0,101997375;0,145244262;0,000815979;0,086990457;0,046439848;3140;3443;4675;2880;3296;2875;4094;23;2452;1309;28187
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;40;10;2,180341935;0,946910471;0,163703447;0,110712163;0,111430269;0,139906894;0,06727912;0,099940571;0,135003962;0,008097266;0,110860737;0,053065571;6611;4471;4500;5650;2717;4036;5452;327;4477;2143;40384
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;40;10;2,15138546;0,934334834;0,151040162;0,111600693;0,094914765;0,152882115;0,093542329;0,122255129;0,138074256;0,000144467;0,090147356;0,045398729;4182;3090;2628;4233;2590;3385;3823;4;2496;1257;27688
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;41;10;2,160343781;0,938225383;0,150288317;0,135412124;0,115981005;0,094442022;0,140911954;0,050346465;0,164316519;0,007026215;0,076900712;0,064374667;6203;5589;4787;3898;5816;2078;6782;290;3174;2657;41274
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;41;10;2,141667223;0,930114257;0,148976264;0,140931328;0,146983149;0,074904874;0,07780395;0,143431781;0,124007972;0,000289908;0,096684182;0,045986592;4111;3889;4056;2067;2147;3958;3422;8;2668;1269;27595
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;42;10;2,149406988;0,933475594;0,201969225;0,101454653;0,118796695;0,095195686;0,095962595;0,063232893;0,16236208;0,008510217;0,104250161;0,048265796;8164;4101;4802;3848;3879;2556;6563;344;4214;1951;40422
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;42;10;2,137762755;0,928418568;0,141652187;0,123479583;0,17050391;0,08481755;0,085324356;0,137959745;0,129054445;3,62E-05;0,083803939;0,043368086;3913;3411;4710;2343;2357;3811;3565;1;2315;1198;27624
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;43;10;2,149557427;0,933540929;0,190438266;0,124650063;0,082319722;0,122381504;0,105632783;0,072111208;0,137682209;0,004006178;0,115575828;0,04520224;7891;5165;3411;5071;4377;2988;5705;166;4789;1873;41436
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;43;10;2,13741502;0,928267549;0,182957481;0,127975983;0,083606786;0,116944774;0,117049501;0,11991203;0,118480765;0,000174544;0,09729107;0,035607066;5241;3666;2395;3350;3353;3435;3394;5;2787;1020;28646
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;44;10;2,188106733;0,95028268;0,175343871;0,105714495;0,140260438;0,096430578;0,093865285;0,076152549;0,144926828;0,014658816;0,101536733;0,051110405;7177;4327;5741;3947;3842;3117;5932;600;4156;2092;40931
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;44;10;2,133177714;0,92642731;0,140365786;0,101496398;0,168852762;0,099057824;0,091187881;0,140883059;0,150452614;0,000591169;0,062109736;0,045002771;3799;2747;4570;2681;2468;3813;4072;16;1681;1218;27065
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;45;10;2,174808438;0,944507304;0,163517105;0,123162078;0,08509912;0,136792568;0,115481212;0,068079296;0,153105264;0,007802785;0,085903782;0,06105679;6706;5051;3490;5610;4736;2792;6279;320;3523;2504;41011
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;45;10;2,147590471;0,932686691;0,107321072;0,154369832;0,091210436;0,150413459;0,097055888;0,12535643;0,135657257;0,000427716;0,099657827;0,038530083;3011;4331;2559;4220;2723;3517;3806;12;2796;1081;28056
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;46;10;2,170066837;0,942448053;0,183476681;0,124627498;0,089036947;0,11646275;0,108273773;0,079418534;0,135699576;0,005766202;0,104760751;0,052477286;7573;5144;3675;4807;4469;3278;5601;238;4324;2166;41275
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;46;10;2,13935012;0,929107952;0,168646251;0,140920149;0,079886949;0,127969376;0,109187178;0,120384946;0,132012021;0,000500859;0,082283915;0,038208357;4714;3939;2233;3577;3052;3365;3690;14;2300;1068;27952
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;47;10;2,179078846;0,946361918;0,173564495;0,135388999;0,108924518;0,100859613;0,097744724;0,079803931;0,134205824;0,00796832;0,111532332;0,050007244;7188;5607;4511;4177;4048;3305;5558;330;4619;2071;41414
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;47;10;2,155496121;0,936120071;0,125542931;0,148059349;0,097988116;0,131380521;0,129295667;0,106779249;0,120921505;0,000208485;0,101393377;0,0384308;3613;4261;2820;3781;3721;3073;3480;6;2918;1106;28779
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;48;10;2,156554246;0,936579609;0,208391055;0,117900257;0,11307639;0,089723926;0,070131605;0,083267366;0,146695033;0,012121512;0,113991688;0,044701168;8424;4766;4571;3627;2835;3366;5930;490;4608;1807;40424
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;48;10;2,149498737;0,933515441;0,161983995;0,137201678;0,087848556;0,122924525;0,109528678;0,127260549;0,119928085;0,000141009;0,09232559;0,040857334;4595;3892;2492;3487;3107;3610;3402;4;2619;1159;28367
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;49;10;2,164301881;0,939944364;0,20300293;0,102954102;0,11809082;0,094848633;0,093994141;0,074414063;0,145947266;0,012329102;0,111010742;0,043408203;8315;4217;4837;3885;3850;3048;5978;505;4547;1778;40960
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;49;10;2,13538953;0,927387889;0,156281735;0,137567097;0,0979617;0,121500073;0,062962426;0,157260989;0,119396489;0,00054403;0,107935587;0,038589874;4309;3793;2701;3350;1736;4336;3292;15;2976;1064;27572
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;50;10;2,159654401;0,937925989;0,159505319;0,120967938;0,097572851;0,114565329;0,138447306;0,048348224;0,17097159;0,009883877;0,085717068;0,054020498;6552;4969;4008;4706;5687;1986;7023;406;3521;2219;41077
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;50;10;2,150367501;0,93389274;0,170242288;0,118511403;0,100579927;0,115949763;0,128188707;0,103034831;0,139253567;0,001102928;0,082755186;0,0403814;4785;3331;2827;3259;3603;2896;3914;31;2326;1135;28107
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;51;10;2,185119477;0,948985331;0,183257131;0,11798032;0,122999702;0,101779147;0,086422821;0,08028526;0,146854189;0,012175728;0,090249478;0,057996223;7375;4748;4950;4096;3478;3231;5910;490;3632;2334;40244
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;51;10;2,137652381;0,928370633;0,14932838;0,176228923;0,093455273;0,086310374;0,105673049;0,134038297;0,12642898;0,001178908;0,091097456;0,03626036;4180;4933;2616;2416;2958;3752;3539;33;2550;1015;27992
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;52;10;2,17942788;0,946513502;0,189299085;0,106389309;0,091091662;0,142141671;0,06989314;0,087868495;0,147075596;0,01559517;0,095752857;0,054893016;7635;4291;3674;5733;2819;3544;5932;629;3862;2214;40333
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;52;10;2,135591711;0,927475696;0,121144909;0,10920997;0,086009013;0,182474299;0,137727081;0,101887058;0,140613998;0,000598507;0,08136178;0,038973384;3441;3102;2443;5183;3912;2894;3994;17;2311;1107;28404
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;53;10;2,178281551;0,946015657;0,189389251;0,138786423;0,098779491;0,096130518;0,087589434;0,081177432;0,148268264;0,012403139;0,090461219;0,057014829;7650;5606;3990;3883;3538;3279;5989;501;3654;2303;40393
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;53;10;2,161650497;0,938792883;0,142841653;0,143528391;0,106805942;0,121516608;0,086709799;0,113709473;0,142010337;0,001445766;0,09762533;0,043806701;3952;3971;2955;3362;2399;3146;3929;40;2701;1212;27667
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;54;10;2,161440452;0,938701661;0,201654087;0,123732656;0,095807488;0,099967616;0,083102907;0,07181825;0,160052811;0,012729492;0,102682909;0,048451785;8095;4967;3846;4013;3336;2883;6425;511;4122;1945;40143
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;54;10;2,142328307;0,930401362;0,120975294;0,159943816;0,156198228;0,080097962;0,083411366;0,131275661;0,128322409;0,000108046;0,093963841;0,045703378;3359;4441;4337;2224;2316;3645;3563;3;2609;1269;27766
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;55;10;2,166791288;0,9410255;0,193110246;0,097408529;0,127193615;0,094932449;0,107625367;0,073561229;0,13755469;0,010938026;0,115894995;0,041780855;8033;4052;5291;3949;4477;3060;5722;455;4821;1738;41598
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;55;10;2,150598402;0,933993019;0,125874875;0,109698614;0,114126553;0,162941008;0,092736752;0,12173261;0,137266105;0,000464219;0,097021854;0,038137409;3525;3072;3196;4563;2597;3409;3844;13;2717;1068;28004
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;56;10;2,165132774;0,940305216;0,180871844;0,096879466;0,10192949;0,124797523;0,136350643;0,064459266;0,1384707;0,006503097;0,09559314;0,054144831;7593;4067;4279;5239;5724;2706;5813;273;4013;2273;41980
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;56;10;2,143729131;0,931009732;0,142950108;0,089443239;0,148264642;0,129392625;0,098662328;0,128235719;0,137201735;0,000144613;0,089190166;0,036514823;3954;2474;4101;3579;2729;3547;3795;4;2467;1010;27660
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;57;10;2,165036022;0,940263198;0,174551067;0,087606262;0,112496631;0,138342439;0,102966756;0,065067738;0,153678434;0,008427448;0,108258409;0,048604816;7125;3576;4592;5647;4203;2656;6273;344;4419;1984;40819
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;57;10;2,150643308;0,934012521;0,151966253;0,073420722;0,136696416;0,147887324;0,125331195;0,112745782;0,111107237;0,000244038;0,093675917;0,046925115;4359;2106;3921;4242;3595;3234;3187;7;2687;1346;28684
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;58;10;2,164573768;0,940062443;0,199857857;0,09685325;0,121360651;0,11476816;0,07817861;0,086707186;0,13390844;0,006469954;0,105970003;0,05592589;8155;3952;4952;4683;3190;3538;5464;264;4324;2282;40804
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;58;10;2,151518963;0,934392813;0,132728284;0,092426455;0,117219556;0,147298143;0,136657626;0,128972808;0,116002504;3,48E-05;0,088636206;0,040023646;3817;2658;3371;4236;3930;3709;3336;1;2549;1151;28758
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;59;10;2,177264765;0,945574073;0,17801956;0,146674817;0,091638142;0,101564792;0,088337408;0,070684597;0,151687042;0,015330073;0,108997555;0,047066015;7281;5999;3748;4154;3613;2891;6204;627;4458;1925;40900
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;59;9;2,13215868;0,970387234;0,14675089;0,149682418;0,099951141;0,096880017;0,160187059;0,094786068;0,142214002;0;0,066064075;0,04348433;4205;4289;2864;2776;4590;2716;4075;0;1893;1246;28654
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;60;10;2,1732581;0,943834001;0,18504121;0,106655185;0,125181449;0,098265469;0,09804404;0,072456637;0,150891869;0,009300037;0,101094846;0,053069258;7521;4335;5088;3994;3985;2945;6133;378;4109;2157;40645
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;60;10;2,138620461;0,928791065;0,125998225;0,086708075;0,199893523;0,10282165;0,095971606;0,113185448;0,131073647;0,000816327;0,100585626;0,042945874;3550;2443;5632;2897;2704;3189;3693;23;2834;1210;28175
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;61;10;2,180491569;0,946975456;0,169403333;0,108337629;0,117860737;0,11560268;0,110276612;0,069410696;0,155216847;0,008222271;0,081461846;0,064207349;6902;4414;4802;4710;4493;2828;6324;335;3319;2616;40743
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;61;10;2,140199599;0,929476876;0,169585823;0,104711862;0,086990865;0,136994299;0,152208256;0,097087712;0,122398516;0,000103029;0,087437324;0,042482313;4938;3049;2533;3989;4432;2827;3564;3;2546;1237;29118
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;62;10;2,176979657;0,945450252;0,192749157;0,119755393;0,10060909;0,104103473;0,107379456;0,07687641;0,137591303;0,009925016;0,097915504;0,053095198;7943;4935;4146;4290;4425;3168;5670;409;4035;2188;41209
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;62;10;2,122408618;0,921750351;0,107709332;0,167901814;0,085879079;0,117635224;0,176050434;0,102109252;0,112571678;0,000435934;0,102008652;0,027698602;3212;5007;2561;3508;5250;3045;3357;13;3042;826;29821
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;63;10;2,172475571;0,943494153;0,194445774;0,121043811;0,080033517;0,122599952;0,100718219;0,081230548;0,127603543;0,011994254;0,115872636;0,044457745;8122;5056;3343;5121;4207;3393;5330;501;4840;1857;41770
999;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;63;10;2,143009228;0,930697082;0,143253568;0,141163327;0,082096007;0,1402984;0,101737062;0,121738504;0,143649993;7,21E-05;0,086672913;0,039318149;3975;3917;2278;3893;2823;3378;3986;2;2405;1091;27748
500;5;6;0,2;0,3;20;50;25;5;5;LowPerturbationHighfractality;64;10;2,16398868;0,939808343;0,195335619;0,112076659;0,108271877;0,095847621;0,132556719;0,079007938;0,113932078;0,005895063;0,108248391;0,048828033;8317;4772;4610;4081;5644;3364;4851;251;4609;2079;42578
