ticks;sheep_plasticity;wolf_plasticity;cost_plasticity_sheep;cost_plasticity_wolf;sheep_gain_from_food;wolf_gain_from_food;sheep_reproduce;wolf_reproduce;grass_regrowth_time;model-version;replicate-number;Richness;Shannon;Evenness;AbRelPgre;AbRelPvio;AbRelPgray;AbRelPsky;AbRelSone;AbRelSthree;AbRelSfou;AbRelWone;AbRelWtwo;AbRelWfour;abto-patchesgreen;abto-patchesviolet;abto-patchesgray;ab-to-patchessky;abto-sheepone;abu-to-sheepthree;ab-to-sheepfour;ab-to-wolvesone;abto-wolvestwo;abto-wolvesfour;abundance-total
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;77;10;2,016093118;0,875578116;0,083767684;0,143335815;0,102010424;0,058078928;0,342516754;0,087862993;0,071109456;0,029784066;0,050632911;0,030900968;225;385;274;156;920;236;191;80;136;83;2686
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;77;5;1,363820725;0,847389461;0,345814978;0,303964758;0,066079295;0,030837004;0;0;0,253303965;0;0;0;157;138;30;14;0;0;115;0;0;0;454
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;78;8;1,800144918;0,865686716;0,252090301;0,059782609;0,055602007;0,121237458;0;0,010869565;0,175585284;0,269648829;0,055183946;0;603;143;133;290;0;26;420;645;132;0;2392
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;78;4;1,304847721;0,941248668;0,265486726;0,095132743;0;0,311946903;0;0;0,327433628;0;0;0;120;43;0;141;0;0;148;0;0;0;452
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;79;10;2,058030866;0,893791449;0,28099873;0,109183242;0,10368176;0,046127804;0,048666949;0,13796022;0,085061363;0,067287347;0,117647059;0,003385527;664;258;245;109;115;326;201;159;278;8;2363
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;79;6;1,640835917;0,915767962;0,305122494;0,066815145;0,169265033;0,151447661;0;0,057906459;0,249443207;0;0;0;137;30;76;68;0;26;112;0;0;0;449
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;80;10;2,217618407;0,963099437;0,108889834;0,153977031;0,064653339;0,118247554;0,113994045;0,139089749;0,107613781;0,067630795;0,10676308;0,019140791;256;362;152;278;268;327;253;159;251;45;2351
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;80;5;1,475188206;0,916585968;0,277185501;0,136460554;0,046908316;0,243070362;0;0;0,296375267;0;0;0;130;64;22;114;0;0;139;0;0;0;469
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;81;10;2,058917772;0,894176627;0,161849711;0,052912406;0,218763895;0,024899956;0,08626056;0,182303246;0,103601601;0,035126723;0,122276567;0,012005336;364;119;492;56;194;410;233;79;275;27;2249
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;81;4;1,35761678;0,979313498;0,194503171;0,33615222;0,192389006;0;0;0;0,276955603;0;0;0;92;159;91;0;0;0;131;0;0;0;473
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;82;10;1,916742315;0,832430611;0,368791209;0,125274725;0,023296703;0,048351648;0,075604396;0,136263736;0,100659341;0,058021978;0,059340659;0,004395604;839;285;53;110;172;310;229;132;135;10;2275
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;82;4;1,37298008;0,990395776;0,27032967;0,248351648;0,186813187;0;0;0;0,294505495;0;0;0;123;113;85;0;0;0;134;0;0;0;455
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;83;10;2,152844773;0,934968605;0,133440514;0,084807074;0,090836013;0,095659164;0,23392283;0,155948553;0,07073955;0,035369775;0,056270096;0,043006431;332;211;226;238;582;388;176;88;140;107;2488
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;83;4;1,311795151;0,94626018;0,330296128;0,10022779;0,287015945;0;0;0;0,282460137;0;0;0;145;44;126;0;0;0;124;0;0;0;439
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;84;10;2,094124218;0,909466592;0,160569106;0,071138211;0,157723577;0,085772358;0,208943089;0,099593496;0,063414634;0,008536585;0,020325203;0,12398374;395;175;388;211;514;245;156;21;50;305;2460
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;84;5;1,220414638;0,758286249;0,469432314;0,058951965;0,200873362;0,004366812;0;0;0,266375546;0;0;0;215;27;92;2;0;0;122;0;0;0;458
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;85;10;2,10160389;0,912714973;0,172131148;0,068593615;0,052631579;0,180759275;0,100949094;0,197152718;0,064710958;0,016824849;0,117773943;0,028472821;399;159;122;419;234;457;150;39;273;66;2318
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;85;4;1,120616703;0,80835408;0,037656904;0,207112971;0;0,531380753;0;0;0,223849372;0;0;0;18;99;0;254;0;0;107;0;0;0;478
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;86;10;2,051197706;0,890823845;0,102009274;0,056800618;0,062210201;0,255795981;0,236089645;0,057959815;0,086939722;0,017387944;0,054482226;0,070324575;264;147;161;662;611;150;225;45;141;182;2588
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;86;3;1,036424972;0,943394665;0,480676329;0;0;0,195652174;0;0;0,323671498;0;0;0;199;0;0;81;0;0;134;0;0;0;414
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;87;10;2,031647533;0,882333313;0,178812923;0,038317055;0,072501878;0,124718257;0,23553719;0,045830203;0,107813674;0,153268219;0,042449286;0,000751315;476;102;193;332;627;122;287;408;113;2;2662
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;87;5;1,502617805;0,933628936;0,168514412;0,170731707;0,068736142;0,261640798;0;0;0,33037694;0;0;0;76;77;31;118;0;0;149;0;0;0;451
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;88;10;1,970911041;0,855955789;0,145319232;0,014101058;0,177830004;0,049745398;0,291030161;0,059537799;0,113983549;0,044261653;0,097140619;0,007050529;371;36;454;127;743;152;291;113;248;18;2553
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;88;3;1,081452334;0,984380336;0,398648649;0;0,349099099;0;0;0;0,252252252;0;0;0;177;0;155;0;0;0;112;0;0;0;444
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;89;10;2,200365032;0,955606391;0,07661823;0,117569353;0,141787759;0,127256715;0,104799648;0,15323646;0,108322325;0,034786438;0,113606341;0,022016733;174;267;322;289;238;348;246;79;258;50;2271
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;89;5;1,442530343;0,896294496;0,417943107;0,076586433;0,120350109;0,153172867;0;0;0,231947484;0;0;0;191;35;55;70;0;0;106;0;0;0;457
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;90;10;1,927818158;0,837240788;0,064935065;0,133237133;0,066859067;0,13035113;0,009139009;0,341029341;0,097162097;0,107263107;0,047619048;0,002405002;135;277;139;271;19;709;202;223;99;5;2079
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;90;4;1,245460447;0,898409805;0,366666667;0,3;0;0,055555556;0;0;0,277777778;0;0;0;165;135;0;25;0;0;125;0;0;0;450
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;91;10;2,129075287;0,924645649;0,191755442;0,025011579;0,125057897;0,154238073;0,033348773;0,172301992;0,118110236;0,069013432;0,0676239;0,043538675;414;54;270;333;72;372;255;149;146;94;2159
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;91;5;1,449723285;0,900763723;0,124731183;0,038709677;0,31827957;0,255913978;0;0;0,262365591;0;0;0;58;18;148;119;0;0;122;0;0;0;465
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;92;10;2,111544235;0,91703201;0,239130435;0,11173913;0,066521739;0,055652174;0,115217391;0,095652174;0,117826087;0,052608696;0,140434783;0,005217391;550;257;153;128;265;220;271;121;323;12;2300
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;92;4;1,370909527;0,988902188;0,188311688;0,311688312;0;0,248917749;0;0;0,251082251;0;0;0;87;144;0;115;0;0;116;0;0;0;462
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;93;10;2,211176797;0,960301881;0,075436115;0,162187647;0,124941066;0,100424328;0,068835455;0,16077322;0,146157473;0,054219708;0,053276756;0,053748232;160;344;265;213;146;341;310;115;113;114;2121
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;93;5;1,35870565;0,844211286;0,405010438;0,240083507;0,121085595;0,014613779;0;0;0,219206681;0;0;0;194;115;58;7;0;0;105;0;0;0;479
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;94;9;1,895626841;0,862736955;0,294271972;0,086576301;0,020988194;0,126803673;0;0,204197639;0,077393966;0,107127241;0,079580236;0,003060778;673;198;48;290;0;467;177;245;182;7;2287
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;94;4;1,166249132;0,84127092;0,448198198;0,137387387;0,058558559;0;0;0;0,355855856;0;0;0;199;61;26;0;0;0;158;0;0;0;444
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;95;8;1,59936145;0,769130277;0,39505618;0,087640449;0,01258427;0,022921348;0;0;0,206741573;0,151910112;0,121797753;0,001348315;879;195;28;51;0;0;460;338;271;3;2225
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;95;4;1,205180331;0,869353843;0,380753138;0,368200837;0;0,048117155;0;0;0,20292887;0;0;0;182;176;0;23;0;0;97;0;0;0;478
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;96;10;1,989092252;0,863851789;0,291161179;0,016031196;0,151646447;0,020797227;0,104419411;0,06152513;0,153379549;0,111785095;0,073656846;0,01559792;672;37;350;48;241;142;354;258;170;36;2308
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;96;4;1,101052423;0,794241435;0,344537815;0,004201681;0,405462185;0;0;0;0,245798319;0;0;0;164;2;193;0;0;0;117;0;0;0;476
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;97;10;1,85779403;0,806829696;0,094758764;0,145782714;0,015966678;0,108295731;0,392572024;0,035057272;0,086775425;0,058660187;0,059354391;0,002776814;273;420;46;312;1131;101;250;169;171;8;2881
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;97;4;1,336158342;0,963834507;0,359913793;0,181034483;0;0,168103448;0;0;0,290948276;0;0;0;167;84;0;78;0;0;135;0;0;0;464
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;98;10;2,030173359;0,881693087;0,099337748;0,088430074;0,162835995;0,053759252;0,291780288;0,091156993;0,091156993;0,008180756;0,094273471;0,01908843;255;227;418;138;749;234;234;21;242;49;2567
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;98;4;1,190676394;0,858891464;0,176724138;0;0,461206897;0,058189655;0;0;0,30387931;0;0;0;82;0;214;27;0;0;141;0;0;0;464
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;99;10;2,160090143;0,93811523;0,092314488;0,183745583;0,027385159;0,142667845;0,11704947;0,13869258;0,133833922;0,033127208;0,09319788;0,037985866;209;416;62;323;265;314;303;75;211;86;2264
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;99;4;1,375223781;0,992014264;0,191489362;0,287234043;0;0,272340426;0;0;0,24893617;0;0;0;90;135;0;128;0;0;117;0;0;0;470
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;100;10;2,010143877;0,872994394;0,046942801;0,09704142;0,197238659;0,109270217;0,246942801;0,00591716;0,158579882;0,02800789;0,076923077;0,033136095;119;246;500;277;626;15;402;71;195;84;2535
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;100;4;1,352485365;0,975611964;0;0,210325048;0,367112811;0,217973231;0;0;0,20458891;0;0;0;0;110;192;114;0;0;107;0;0;0;523
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;1;10;2,020901544;0,877666389;0,268251982;0,068836045;0,08343763;0,090112641;0,014601585;0,083854819;0,137254902;0,163954944;0,088861076;0,000834376;643;165;200;216;35;201;329;393;213;2;2397
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;1;5;1,401783704;0,870977186;0,269141531;0,046403712;0,081206497;0,380510441;0;0;0,222737819;0;0;0;116;20;35;164;0;0;96;0;0;0;431
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;2;10;2,068878899;0,898502689;0,276035132;0,075282309;0,047678795;0,078209954;0,151819322;0,139272271;0,08615642;0,098703471;0,030112923;0,016729402;660;180;114;187;363;333;206;236;72;40;2391
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;2;5;1,57898175;0,981076522;0,203661327;0,279176201;0,205949657;0,125858124;0;0;0,185354691;0;0;0;89;122;90;55;0;0;81;0;0;0;437
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;3;10;2,076406573;0,901771917;0,134484143;0,124849458;0,073865917;0,076676034;0,271376957;0,060618226;0,114010438;0,035327178;0,101565636;0,007226014;335;311;184;191;676;151;284;88;253;18;2491
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;3;5;1,574308501;0,978172869;0,243559719;0,208430913;0,110070258;0,18735363;0;0;0,25058548;0;0;0;104;89;47;80;0;0;107;0;0;0;427
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;4;10;2,107064196;0,915086353;0,098157202;0,138773975;0,082737871;0,072583678;0,282060925;0,058668672;0,108687476;0,089883415;0,023317036;0,045129748;261;369;220;193;750;156;289;239;62;120;2659
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;4;5;1,471345082;0,9141981;0,263803681;0,349693252;0,194274029;0,057259714;0;0;0,134969325;0;0;0;129;171;95;28;0;0;66;0;0;0;489
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;5;10;1,818150843;0,789612878;0,089145968;0,067369854;0,066008847;0,102756039;0,45151412;0,086083702;0,061585573;0,027220143;0,040489963;0,007825791;262;198;194;302;1327;253;181;80;119;23;2939
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;5;4;1,132449147;0,816889385;0,487912088;0;0,035164835;0,171428571;0;0;0,305494505;0;0;0;222;0;16;78;0;0;139;0;0;0;455
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;6;10;2,052586775;0,89142711;0,173617407;0,098821396;0,090208522;0,097461469;0,004986401;0,235720762;0,096101541;0,144152312;0,019945603;0,038984587;383;218;199;215;11;520;212;318;44;86;2206
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;6;5;1,334644192;0,829261062;0,411290323;0,084677419;0,026209677;0,306451613;0;0;0,171370968;0;0;0;204;42;13;152;0;0;85;0;0;0;496
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;7;10;2,170542339;0,94265456;0,193022202;0,163570458;0,076121432;0,05663797;0,058450385;0,150430449;0,130493883;0,078386951;0,058450385;0,034435886;426;361;168;125;129;332;288;173;129;76;2207
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;7;5;1,546249215;0,960738655;0,298780488;0,172764228;0,156504065;0,264227642;0;0;0,107723577;0;0;0;147;85;77;130;0;0;53;0;0;0;492
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;8;10;1,8834228;0,817960129;0,033996383;0,202169982;0,031464738;0,139240506;0,345750452;0,073779385;0,094755877;0,027486438;0,039421338;0,011934901;94;559;87;385;956;204;262;76;109;33;2765
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;8;5;1,413821085;0,878456431;0,243353783;0,413087935;0,042944785;0,155419223;0;0,145194274;0;0;0;0;119;202;21;76;0;71;0;0;0;0;489
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;9;10;1,78578508;0,775556606;0,076105588;0,131984916;0,106959205;0,017483716;0,440521083;0,053479602;0,068220775;0,062050051;0,042509427;0,000685636;222;385;312;51;1285;156;199;181;124;2;2917
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;9;4;1,303000837;0,939916423;0,281124498;0,399598394;0,190763052;0;0;0;0,128514056;0;0;0;140;199;95;0;0;0;64;0;0;0;498
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;10;10;2,08699377;0,906369878;0,144047619;0,136507937;0,03531746;0,117063492;0,236111111;0,120238095;0,076984127;0,024206349;0,095634921;0,013888889;363;344;89;295;595;303;194;61;241;35;2520
864;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;10;4;1,166263291;0,841281133;0,347014925;0,429104478;0,037313433;0,186567164;0;0;0;0;0;0;186;230;20;100;0;0;0;0;0;0;536
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;11;10;1,991641699;0,864959;0,040656763;0,041438624;0,166536357;0,156372166;0,298279906;0,057857701;0,135261923;0,021892103;0,036747459;0,044956998;104;106;426;400;763;148;346;56;94;115;2558
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;11;5;1,296579614;0,805610209;0,406614786;0,052529183;0,377431907;0,091439689;0;0,071984436;0;0;0;0;209;27;194;47;0;37;0;0;0;0;514
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;12;10;2,244034132;0,974571641;0,17313563;0,090710859;0,112080244;0,098124727;0,084605321;0,140863498;0,107283035;0,071522024;0,076755342;0,04491932;397;208;257;225;194;323;246;164;176;103;2293
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;12;5;1,549131716;0,962529653;0,304635762;0,143487859;0,240618102;0,110375276;0;0;0,200883002;0;0;0;138;65;109;50;0;0;91;0;0;0;453
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;13;10;2,112615701;0,917497341;0,116587678;0,046445498;0,187677725;0,121327014;0,017535545;0,205687204;0,13507109;0,07014218;0,05971564;0,039810427;246;98;396;256;37;434;285;148;126;84;2110
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;13;5;1,504721836;0,934936244;0,246284501;0,053078556;0,295116773;0,176220807;0;0;0,229299363;0;0;0;116;25;139;83;0;0;108;0;0;0;471
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;14;9;1,879319685;0,855315249;0,013592233;0,048543689;0,201456311;0,132038835;0,021359223;0,18592233;0,198543689;0,18592233;0,012621359;0;28;100;415;272;44;383;409;383;26;0;2060
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;14;6;1,43293561;0,799736591;0,243119266;0,018348624;0,380733945;0,119266055;0;0,013761468;0,224770642;0;0;0;106;8;166;52;0;6;98;0;0;0;436
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;15;10;2,051212661;0,89083034;0,045628834;0,17791411;0,177530675;0,047546012;0,245782209;0,109279141;0,081671779;0,022239264;0,06595092;0,026457055;119;464;463;124;641;285;213;58;172;69;2608
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;15;4;1,164846347;0,840259024;0,186813187;0,052747253;0,501098901;0;0;0;0,259340659;0;0;0;85;24;228;0;0;0;118;0;0;0;455
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;16;10;2,155740618;0,936226255;0,126355296;0,16263553;0,069641368;0,076730609;0,206005004;0,095913261;0,120517098;0,021684737;0,085070892;0,035446205;303;390;167;184;494;230;289;52;204;85;2398
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;16;5;1,556874911;0,967340771;0,145336226;0,331887202;0,193058568;0,180043384;0;0;0,14967462;0;0;0;67;153;89;83;0;0;69;0;0;0;461
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;17;10;2,163979121;0,939804191;0,061925689;0,143427887;0,133839393;0,147423092;0,17339193;0,095884938;0,098282062;0,00719137;0,064322813;0,074310827;155;359;335;369;434;240;246;18;161;186;2503
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;17;4;1,356493313;0,978503088;0,230941704;0;0,325112108;0,16367713;0;0;0,280269058;0;0;0;103;0;145;73;0;0;125;0;0;0;446
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;18;8;1,521282023;0,73158201;0,010240427;0,125556545;0,046304541;0,264024933;0,000890472;0;0,264470169;0,288067676;0,000445236;0;23;282;104;593;2;0;594;647;1;0;2246
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;18;3;0,967077701;0,880272059;0;0,295258621;0;0,558189655;0;0;0,146551724;0;0;0;0;137;0;259;0;0;68;0;0;0;464
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationLowfractality;19;10;2,125419167;0,923057816;0,060432289;0,075430084;0,216144685;0,082046758;0,138067931;0,142037936;0,143802382;0,040582267;0,091310101;0,010145567;137;171;490;186;313;322;326;92;207;23;2267
