dados_little;specialization;World Size
0,045019967;Generalist;Regular World
0,15307651;Generalist;Regular World
0,202770671;Generalist;Regular World
0,323985238;Generalist;Regular World
0,191313745;Generalist;Regular World
0,121201476;Generalist;Regular World
0,021951179;Generalist;Regular World
0,170829213;Generalist;Regular World
0,061192214;Generalist;Regular World
0,181718322;Generalist;Regular World
0,112011636;Generalist;Regular World
0,029991218;Generalist;Regular World
0,06950075;Generalist;Regular World
0,062295182;Generalist;Regular World
0,038805634;Generalist;Regular World
0,016838163;Generalist;Regular World
0,092576064;Generalist;Regular World
0,047357075;Generalist;Regular World
0,121416287;Generalist;Regular World
0,008839528;Generalist;Regular World
0,103477036;Generalist;Regular World
0,131227068;Generalist;Regular World
0,048858259;Generalist;Regular World
0,023214143;Generalist;Regular World
0,025964248;Generalist;Regular World
0,124951946;Generalist;Regular World
0,373092413;Generalist;Regular World
0,03557393;Generalist;Regular World
0,14058095;Generalist;Regular World
0,030909403;Generalist;Regular World
0,004930901;Generalist;Regular World
0,202437117;Generalist;Regular World
0,028771165;Generalist;Regular World
0,226780246;Generalist;Regular World
0,018978093;Generalist;Regular World
0,075874118;Generalist;Regular World
0,160189019;Generalist;Regular World
0,11808438;Generalist;Regular World
0,162581844;Generalist;Regular World
0,053202775;Generalist;Regular World
0,19212828;Generalist;Regular World
0,126734156;Generalist;Regular World
0,206649663;Generalist;Regular World
0,037240454;Generalist;Regular World
0,332709482;Generalist;Regular World
0,104336046;Generalist;Regular World
0,095396292;Generalist;Regular World
0,268851023;Generalist;Regular World
0,104569155;Generalist;Regular World
0,350922367;Generalist;Regular World
0,040335236;Generalist;Regular World
0,079947342;Generalist;Regular World
0,02821906;Generalist;Regular World
0,112060429;Generalist;Regular World
0,069509004;Generalist;Regular World
0,037503991;Generalist;Regular World
0,096228832;Generalist;Regular World
0,019214324;Generalist;Regular World
0,417998586;Generalist;Regular World
0,125067743;Generalist;Regular World
0,237790812;Generalist;Regular World
0,194514412;Generalist;Regular World
0,106235371;Generalist;Regular World
0,060013979;Generalist;Regular World
0,081726251;Generalist;Regular World
0,059511633;Generalist;Regular World
0,017989987;Generalist;Regular World
0,077125331;Generalist;Regular World
0,164656515;Generalist;Regular World
0,042648129;Generalist;Regular World
0,078631101;Generalist;Regular World
0,087451364;Generalist;Regular World
0,059204731;Generalist;Regular World
0,157651858;Generalist;Regular World
0,076871026;Generalist;Regular World
0,187435117;Generalist;Regular World
0,049449054;Generalist;Regular World
0,009482548;Generalist;Regular World
0,044656932;Generalist;Regular World
0,177046032;Generalist;Regular World
0,171225068;Generalist;Regular World
0,204244438;Generalist;Regular World
0,020726313;Generalist;Regular World
0,188821928;Generalist;Regular World
0,1097269;Generalist;Regular World
0,056360661;Generalist;Regular World
0,14903655;Generalist;Regular World
0,050292425;Generalist;Regular World
0,066401725;Generalist;Regular World
0,016198133;Generalist;Regular World
0,161348977;Generalist;Regular World
0,011233462;Generalist;Regular World
0,29439842;Generalist;Regular World
0,058983037;Generalist;Regular World
0,104920718;Generalist;Regular World
0,022726162;Generalist;Regular World
0,103957161;Generalist;Regular World
0,059142616;Generalist;Regular World
0,151711685;Generalist;Regular World
0,137868254;Generalist;Regular World
0,097810988;Generalist;Regular World
0,421644874;Generalist;Regular World
0,056869747;Generalist;Regular World
0,026733595;Generalist;Regular World
0,15688843;Generalist;Regular World
0,303142789;Generalist;Regular World
0,051498408;Generalist;Regular World
0,057147285;Generalist;Regular World
0,064756374;Generalist;Regular World
0,281088129;Generalist;Regular World
0,071631207;Generalist;Regular World
0,122356791;Generalist;Regular World
0,105121474;Generalist;Regular World
0,01430495;Generalist;Regular World
0,019920261;Generalist;Regular World
0,370819876;Generalist;Regular World
0,09640062;Generalist;Regular World
0,133496701;Generalist;Regular World
0,082931928;Generalist;Regular World
0,008810051;Generalist;Regular World
0,041320408;Generalist;Regular World
0,040571719;Generalist;Regular World
0,067502224;Generalist;Regular World
0,171476932;Generalist;Regular World
0,073699055;Generalist;Regular World
0,183752306;Generalist;Regular World
0,381804896;Generalist;Regular World
0,153377213;Generalist;Regular World
0,111403079;Generalist;Regular World
0,062276767;Generalist;Regular World
0,14635591;Generalist;Regular World
0,068935156;Generalist;Regular World
0,013566257;Generalist;Regular World
0,037694873;Generalist;Regular World
0,121705701;Generalist;Regular World
0,065602084;Generalist;Regular World
0,087062563;Generalist;Regular World
0,059908071;Generalist;Regular World
0,083591102;Generalist;Regular World
0,032270738;Generalist;Regular World
0,048655488;Generalist;Regular World
0,09342355;Generalist;Regular World
0,191427162;Generalist;Regular World
0,1806721;Generalist;Regular World
0,002702668;Generalist;Regular World
0,064639971;Generalist;Regular World
0,080905453;Generalist;Regular World
0,033274713;Generalist;Regular World
0,04730562;Generalist;Regular World
0,237579583;Generalist;Regular World
0,068122248;Generalist;Regular World
0,240894756;Generalist;Regular World
0,05153734;Generalist;Regular World
0,070152112;Generalist;Regular World
0,085639928;Generalist;Regular World
0,172095782;Generalist;Regular World
0,019367097;Generalist;Regular World
0,176146254;Generalist;Regular World
0,042308349;Generalist;Regular World
0,009161139;Generalist;Regular World
0,01935351;Generalist;Regular World
0,374340459;Generalist;Regular World
0,037990752;Generalist;Regular World
0,227659921;Generalist;Regular World
0,106947336;Generalist;Regular World
0,100010896;Generalist;Regular World
0,036217991;Generalist;Regular World
0,090690014;Generalist;Regular World
0,01341173;Generalist;Regular World
0,162148543;Generalist;Regular World
0,085915887;Generalist;Regular World
0,095045829;Generalist;Regular World
0,002862814;Generalist;Regular World
0,006621845;Generalist;Regular World
0,16042501;Generalist;Regular World
0,244015641;Generalist;Regular World
0,260212464;Generalist;Regular World
0,061685366;Generalist;Regular World
0,157600815;Generalist;Regular World
0,280231763;Generalist;Regular World
0,087808266;Generalist;Regular World
0,19897282;Generalist;Regular World
0,065448328;Generalist;Regular World
0,049192939;Generalist;Regular World
0,009232019;Generalist;Regular World
0,012236254;Generalist;Regular World
0,077896246;Generalist;Regular World
0,112039826;Generalist;Regular World
0,149212766;Generalist;Regular World
0,054746843;Generalist;Regular World
0,123788775;Generalist;Regular World
0,059155292;Generalist;Regular World
0,041275165;Generalist;Regular World
0,07458574;Generalist;Regular World
0,157362878;Generalist;Regular World
0,194184117;Generalist;Regular World
0,033123507;Generalist;Regular World
0,071511522;Generalist;Regular World
0,011277159;Generalist;Regular World
0,008353682;Generalist;Regular World
0,009911886;Generalist;Regular World
0,094058757;Generalist;Regular World
0,031121463;Generalist;Regular World
0,016573198;Generalist;Regular World
0,144550992;Generalist;Regular World
0,225859189;Generalist;Regular World
0,178100466;Generalist;Regular World
0,205842122;Generalist;Regular World
0,143821961;Generalist;Regular World
0,037873841;Generalist;Regular World
0,092031859;Generalist;Regular World
0,202566034;Generalist;Regular World
0,279297228;Generalist;Regular World
0,090801767;Generalist;Regular World
0,260059213;Generalist;Regular World
0,052090391;Generalist;Regular World
0,061422727;Generalist;Regular World
0,024571951;Generalist;Regular World
0,087780834;Generalist;Regular World
0,005172539;Generalist;Regular World
0,028275907;Generalist;Regular World
0,160826947;Generalist;Regular World
0,029109638;Generalist;Regular World
0,101711457;Generalist;Regular World
0,054948005;Generalist;Regular World
0,05603762;Generalist;Regular World
0,016510737;Generalist;Regular World
0,012413365;Generalist;Regular World
0,097268008;Generalist;Regular World
0,072356453;Generalist;Regular World
0,124115096;Generalist;Regular World
0,093949764;Generalist;Regular World
0,101187706;Generalist;Regular World
0,031971629;Generalist;Regular World
0,012491719;Generalist;Regular World
0,086032384;Generalist;Regular World
0,035100688;Generalist;Regular World
0,009406002;Generalist;Regular World
0,011314658;Generalist;Regular World
0,054454803;Generalist;Regular World
0,138320148;Generalist;Regular World
0,051321167;Generalist;Regular World
0,092545619;Generalist;Regular World
0,018642785;Generalist;Regular World
0,017833419;Generalist;Regular World
0,176152563;Generalist;Regular World
0,018295488;Generalist;Regular World
0,085086209;Generalist;Regular World
0,00073921;Generalist;Regular World
0,046647285;Generalist;Regular World
0,090810494;Generalist;Regular World
0,041054202;Generalist;Regular World
0,019085782;Generalist;Regular World
0,191398079;Generalist;Regular World
0,16420739;Generalist;Regular World
0,093002304;Generalist;Regular World
0,080131915;Generalist;Regular World
0,131212774;Generalist;Regular World
0,106809408;Generalist;Regular World
0,00478585;Generalist;Regular World
0,069383228;Generalist;Regular World
0,004131415;Generalist;Regular World
0,055969085;Generalist;Regular World
0,151294087;Generalist;Regular World
0,187587595;Generalist;Regular World
0,10692574;Generalist;Regular World
0,066655079;Generalist;Regular World
0,21123318;Generalist;Regular World
0,188512908;Generalist;Regular World
0,139751399;Generalist;Regular World
0,121947283;Generalist;Regular World
0,087526763;Generalist;Regular World
0,110815243;Generalist;Regular World
0,062209868;Generalist;Regular World
0,381717153;Generalist;Regular World
0,156098425;Generalist;Regular World
0,294855026;Generalist;Regular World
0,049396878;Generalist;Regular World
0,069792925;Generalist;Regular World
0,028150852;Generalist;Regular World
0,088334137;Generalist;Regular World
0,034568762;Generalist;Regular World
0,024378721;Generalist;Regular World
0,034269931;Generalist;Regular World
0,030374083;Generalist;Regular World
0,042630472;Generalist;Regular World
0,06479588;Generalist;Regular World
0,088555605;Generalist;Regular World
0,110091165;Generalist;Regular World
0,022193817;Generalist;Regular World
0,065759816;Generalist;Regular World
0,087605402;Generalist;Regular World
0,065847519;Generalist;Regular World
0,005586407;Generalist;Regular World
0,006386689;Generalist;Regular World
0,099988675;Generalist;Regular World
0,048257484;Generalist;Regular World
0,126844346;Generalist;Regular World
0,011728113;Generalist;Regular World
0,090800297;Generalist;Regular World
0,34139711;Generalist;Regular World
0,119670484;Generalist;Regular World
0,266593184;Generalist;Regular World
0,128237465;Generalist;Regular World
0,068743005;Generalist;Regular World
0,223424855;Generalist;Regular World
0,284852506;Generalist;Regular World
0,074725131;Generalist;Regular World
0,229371489;Generalist;Regular World
0,122167926;Generalist;Regular World
0,101586176;Generalist;Regular World
0,073165016;Generalist;Regular World
0,198864575;Generalist;Regular World
0,099688259;Generalist;Regular World
0,105048298;Generalist;Regular World
0,100523274;Generalist;Regular World
0,105127248;Generalist;Regular World
0,036639871;Generalist;Regular World
0,023135564;Generalist;Regular World
0,028273522;Generalist;Regular World
0,100002132;Generalist;Regular World
0,047247882;Generalist;Regular World
0,044148602;Generalist;Regular World
0,113621213;Generalist;Regular World
0,125992844;Generalist;Regular World
0,089000392;Generalist;Regular World
0,072824768;Generalist;Regular World
0,186960492;Generalist;Regular World
0,049723636;Generalist;Regular World
0,047916873;Generalist;Regular World
0,010566984;Generalist;Regular World
0,101590858;Generalist;Regular World
0,136617737;Generalist;Regular World
0,168428372;Generalist;Regular World
0,029449459;Generalist;Regular World
0,000624938;Generalist;Regular World
0,013859798;Generalist;Regular World
0,11821342;Generalist;Regular World
0,030013853;Generalist;Regular World
0,10940486;Generalist;Regular World
0,131844919;Generalist;Regular World
0,342717327;Generalist;Regular World
0,131569715;Generalist;Regular World
0,095503829;Generalist;Regular World
0,069733688;Generalist;Regular World
0,030627142;Generalist;Regular World
0,053660323;Generalist;Regular World
0,093605704;Generalist;Regular World
0,054493409;Generalist;Regular World
0,040047135;Generalist;Regular World
0,024517182;Generalist;Regular World
0,137467116;Generalist;Regular World
0,009032113;Generalist;Regular World
0,011686762;Generalist;Regular World
0,194780784;Generalist;Regular World
0,119726516;Generalist;Regular World
0,01354248;Generalist;Regular World
0,229694661;Generalist;Regular World
0,195869798;Generalist;Regular World
0,208279379;Generalist;Regular World
0,132807992;Generalist;Regular World
0,048800597;Generalist;Regular World
0,015256178;Generalist;Regular World
0,05636423;Generalist;Regular World
0,0236975;Generalist;Regular World
0,083132232;Generalist;Regular World
0,081547171;Generalist;Regular World
0,062828712;Generalist;Regular World
0,075678676;Generalist;Regular World
0,01923393;Generalist;Regular World
0,104834793;Generalist;Regular World
0,194912282;Generalist;Regular World
0,025083339;Generalist;Regular World
0,074531109;Generalist;Regular World
0,182209908;Generalist;Regular World
0,137534745;Generalist;Regular World
0,018767402;Generalist;Regular World
0,103183413;Generalist;Regular World
0,007997638;Generalist;Regular World
0,064267837;Generalist;Regular World
0,005295316;Generalist;Regular World
0,0535763;Generalist;Regular World
0,00621829;Generalist;Regular World
0,072899019;Generalist;Regular World
0,009382893;Generalist;Regular World
0,096612571;Generalist;Regular World
0,00674224;Generalist;Regular World
0,243571202;Generalist;Regular World
0,352707862;Generalist;Regular World
0,021155169;Generalist;Regular World
0,000819519;Generalist;Regular World
0,231809478;Generalist;Regular World
0,015788646;Generalist;Regular World
0,154317828;Generalist;Regular World
0,009706935;Generalist;Regular World
0,03359782;Generalist;Regular World
0,115881069;Generalist;Regular World
0,120084716;Generalist;Regular World
0,10973234;Generalist;Regular World
0,026182266;Generalist;Regular World
0,088696558;Generalist;Regular World
0,095531643;Generalist;Regular World
0,148962573;Generalist;Regular World
0,025693512;Generalist;Regular World
0,13811557;Generalist;Regular World
0,244210472;Generalist;Regular World
0,087781623;Generalist;Regular World
0,096371175;Generalist;Regular World
0,200750549;Generalist;Regular World
0,088114972;Generalist;Regular World
0,45087794;Generalist;Regular World
0,078356363;Generalist;Regular World
0,064341674;Generalist;Regular World
0,051868372;Generalist;Regular World
0,131672108;Generalist;Regular World
0,075310915;Generalist;Regular World
0,111155254;Generalist;Regular World
0,021397021;Generalist;Regular World
0,040058419;Generalist;Regular World
0,083247948;Generalist;Regular World
0,068308586;Generalist;Regular World
0,023462738;Generalist;Regular World
0,328915452;Generalist;Regular World
0,012731556;Generalist;Regular World
0,078596447;Generalist;Regular World
0,001812088;Generalist;Regular World
0,309090815;Generalist;Regular World
0,036026801;Generalist;Regular World
0,032581472;Generalist;Regular World
0,271387529;Generalist;Regular World
0,073319357;Generalist;Regular World
0,115694779;Generalist;Regular World
0,046571771;Generalist;Regular World
0,309712623;Generalist;Regular World
0,016979676;Generalist;Regular World
0,11376407;Generalist;Regular World
0,078748199;Generalist;Regular World
0,179609765;Generalist;Regular World
0,157360294;Generalist;Regular World
0,14260319;Generalist;Regular World
0,091148214;Generalist;Regular World
0,076567601;Generalist;Regular World
0,329103986;Generalist;Regular World
0,016990885;Generalist;Regular World
0,122852266;Generalist;Regular World
0,026846544;Generalist;Regular World
0,096161904;Generalist;Regular World
0,122135845;Generalist;Regular World
0,018143778;Generalist;Regular World
0,120780359;Generalist;Regular World
0,002919491;Generalist;Regular World
0,164945486;Generalist;Regular World
0,150913846;Generalist;Regular World
0,030172065;Generalist;Regular World
0,058149673;Generalist;Regular World
0,311789905;Generalist;Regular World
0,191659967;Generalist;Regular World
0,010999057;Generalist;Regular World
0,09426131;Generalist;Regular World
0,356737298;Generalist;Regular World
0,052284898;Generalist;Regular World
0,203893216;Generalist;Regular World
0,181469191;Generalist;Regular World
0,056824617;Generalist;Regular World
0,104363998;Generalist;Regular World
0,196109358;Generalist;Regular World
0,015222189;Generalist;Regular World
0,026133695;Generalist;Regular World
0,117969034;Generalist;Regular World
0,044468521;Generalist;Regular World
0,259902373;Generalist;Regular World
0,084268766;Generalist;Regular World
0,024953569;Generalist;Regular World
0,161717923;Generalist;Regular World
0,012236429;Generalist;Regular World
0,034305407;Generalist;Regular World
0,211936495;Generalist;Regular World
0,064297119;Generalist;Regular World
0,239339146;Generalist;Regular World
0,382493053;Generalist;Regular World
0,0962483;Generalist;Regular World
0,204011408;Generalist;Regular World
0,123846498;Generalist;Regular World
0,027377083;Generalist;Regular World
0,066782725;Generalist;Regular World
0,143541072;Generalist;Regular World
0,022627803;Generalist;Regular World
0,030634492;Generalist;Regular World
0,108118025;Generalist;Regular World
0,040362658;Generalist;Regular World
0,195361181;Generalist;Regular World
0,048708524;Generalist;Regular World
0,056509211;Generalist;Regular World
0,121902066;Generalist;Regular World
0,03354973;Generalist;Regular World
0,054526717;Generalist;Regular World
0,069156676;Generalist;Regular World
0,01585135;Generalist;Regular World
0,063026393;Generalist;Regular World
0,122403741;Generalist;Regular World
0,198975932;Generalist;Regular World
0,152796417;Generalist;Regular World
0,232054353;Generalist;Regular World
0,078582751;Generalist;Regular World
0,048988773;Generalist;Regular World
0,443053701;Generalist;Regular World
0,014084402;Generalist;Regular World
0,129832408;Generalist;Regular World
0,085978204;Generalist;Regular World
0,289140141;Generalist;Regular World
0,009022512;Generalist;Regular World
0,117040685;Generalist;Regular World
0,061364543;Generalist;Regular World
0,029864676;Generalist;Regular World
0,040015694;Generalist;Regular World
0,116508535;Generalist;Regular World
0,177811828;Generalist;Regular World
0,004312575;Generalist;Regular World
0,113944464;Generalist;Regular World
0,093386418;Generalist;Regular World
0,040605111;Generalist;Regular World
0,196707163;Generalist;Regular World
0,042440657;Generalist;Regular World
0,018672484;Generalist;Regular World
0,034773412;Generalist;Regular World
0,000779382;Generalist;Regular World
0,045181314;Generalist;Regular World
0,127070628;Generalist;Regular World
0,324097253;Generalist;Regular World
0,228565808;Generalist;Regular World
0,091751818;Generalist;Regular World
0,061395281;Generalist;Regular World
0,148142292;Generalist;Regular World
0,01238421;Generalist;Regular World
0,027157296;Generalist;Regular World
0,124833098;Generalist;Regular World
0,03162964;Generalist;Regular World
0,144164415;Generalist;Regular World
0,015260499;Generalist;Regular World
0,021982364;Generalist;Regular World
0,230681965;Generalist;Regular World
0,189195462;Generalist;Regular World
0,037949239;Generalist;Regular World
0,13980751;Generalist;Regular World
0,016604692;Generalist;Regular World
0,158408868;Generalist;Regular World
0,066015089;Generalist;Regular World
0,057770005;Generalist;Regular World
0,021699125;Generalist;Regular World
0,261693594;Generalist;Regular World
0,223310464;Generalist;Regular World
0,030791181;Generalist;Regular World
0,051816387;Generalist;Regular World
0,204679943;Generalist;Regular World
0,128858704;Generalist;Regular World
0,311151262;Generalist;Regular World
0,053532549;Generalist;Regular World
0,052262804;Generalist;Regular World
0,062803525;Generalist;Regular World
0,070159678;Generalist;Regular World
0,094773882;Generalist;Regular World
0,100260427;Generalist;Regular World
0,042069468;Generalist;Regular World
0,094042463;Generalist;Regular World
0,097206556;Generalist;Regular World
0,008896375;Generalist;Regular World
0,114615262;Generalist;Regular World
0,195105246;Generalist;Regular World
0,007194068;Generalist;Regular World
0,081548593;Generalist;Regular World
0,066530219;Generalist;Regular World
0,148815064;Generalist;Regular World
0,131996253;Generalist;Regular World
0,018331948;Generalist;Regular World
0,030005349;Generalist;Regular World
0,010915837;Generalist;Regular World
0,15885899;Generalist;Regular World
0,084527762;Generalist;Regular World
0,032796514;Generalist;Regular World
0,049189273;Generalist;Regular World
0,077354813;Generalist;Regular World
0,180856311;Generalist;Regular World
0,008791964;Generalist;Regular World
0,021044908;Generalist;Regular World
0,23331665;Generalist;Regular World
0,096169814;Generalist;Regular World
0,038382771;Generalist;Regular World
0,025178752;Generalist;Regular World
0,010907912;Generalist;Regular World
0,233429301;Generalist;Regular World
0,079605694;Generalist;Regular World
0,255713248;Generalist;Regular World
0,015244947;Generalist;Regular World
0,067772664;Generalist;Regular World
0,129310057;Generalist;Regular World
0,182882349;Generalist;Regular World
0,226027997;Generalist;Regular World
0,145344172;Generalist;Regular World
0,099972744;Generalist;Regular World
0,001074364;Generalist;Regular World
0,107328964;Generalist;Regular World
0,074405304;Generalist;Regular World
0,001064174;Generalist;Regular World
0,309084986;Generalist;Regular World
0,080667457;Generalist;Regular World
0,061587045;Generalist;Regular World
0,183007707;Generalist;Regular World
0,002622539;Generalist;Regular World
0,142999673;Generalist;Regular World
0,099472528;Generalist;Regular World
0,073579946;Generalist;Regular World
0,070791316;Generalist;Regular World
0,021784984;Generalist;Regular World
0,17687945;Generalist;Regular World
0,050901892;Generalist;Regular World
0,073370221;Generalist;Regular World
0,071822696;Generalist;Regular World
0,023112239;Generalist;Regular World
0,06942791;Generalist;Regular World
0,039309973;Generalist;Regular World
0,072271157;Generalist;Regular World
0,016936054;Generalist;Regular World
0,038846338;Generalist;Regular World
0,203941567;Generalist;Regular World
0,337188243;Generalist;Regular World
0,016630935;Generalist;Regular World
0,003287725;Generalist;Regular World
0,139506117;Generalist;Regular World
0,038058052;Generalist;Regular World
0,055959483;Generalist;Regular World
0,013664787;Generalist;Regular World
0,060945111;Generalist;Regular World
0,047600266;Generalist;Regular World
0,314278587;Generalist;Regular World
0,113373779;Generalist;Regular World
0,045560794;Generalist;Regular World
0,169139687;Generalist;Regular World
0,131202297;Generalist;Regular World
0,118219185;Generalist;Regular World
0,013870379;Generalist;Regular World
0,22515175;Generalist;Regular World
0,154783032;Generalist;Regular World
0,009835355;Generalist;Regular World
0,264754605;Generalist;Regular World
0,08716646;Generalist;Regular World
0,047513552;Generalist;Regular World
0,334309502;Generalist;Regular World
0,034543312;Generalist;Regular World
0,270173581;Generalist;Regular World
0,177275359;Generalist;Regular World
0,101984719;Generalist;Regular World
0,155054662;Generalist;Regular World
0,094340554;Generalist;Regular World
0,116557011;Generalist;Regular World
0,048945198;Generalist;Regular World
0,128766873;Generalist;Regular World
0,146184425;Generalist;Regular World
0,109674919;Generalist;Regular World
0,082577288;Generalist;Regular World
0,009540167;Generalist;Regular World
0,109084462;Generalist;Regular World
0,027009135;Generalist;Regular World
0,05873364;Generalist;Regular World
0,178599278;Generalist;Regular World
0,060430798;Generalist;Regular World
0,112587834;Generalist;Regular World
0,015097293;Generalist;Regular World
0,185553795;Generalist;Regular World
0,152516839;Generalist;Regular World
0,046831464;Generalist;Regular World
0,023572415;Generalist;Regular World
0,192126142;Generalist;Regular World
0,02928696;Generalist;Regular World
0,059992997;Generalist;Regular World
0,041096056;Generalist;Regular World
0,215307711;Generalist;Regular World
0,011894898;Generalist;Regular World
0,125746395;Generalist;Regular World
0,002433151;Generalist;Regular World
0,059716043;Generalist;Regular World
0,039981647;Generalist;Regular World
0,063807591;Generalist;Regular World
0,004242638;Generalist;Regular World
0,038419103;Generalist;Regular World
0,07608024;Generalist;Regular World
0,160851819;Generalist;Regular World
0,182918586;Generalist;Regular World
0,018100638;Generalist;Regular World
0,119829069;Generalist;Regular World
0,284122526;Generalist;Regular World
0,414917251;Generalist;Regular World
0,049966387;Generalist;Regular World
0,055125895;Generalist;Regular World
0,160315846;Generalist;Regular World
0,082053484;Generalist;Regular World
0,094100212;Generalist;Regular World
0,078021034;Generalist;Regular World
0,20525013;Generalist;Regular World
0,182064477;Generalist;Regular World
0,055817652;Generalist;Regular World
0,139396174;Generalist;Regular World
0,132201542;Generalist;Regular World
0,020420018;Generalist;Regular World
0,008973614;Generalist;Regular World
0,079908903;Generalist;Regular World
0,077608058;Generalist;Regular World
0,144403293;Generalist;Regular World
0,020241151;Generalist;Regular World
0,023842485;Generalist;Regular World
0,03450995;Generalist;Regular World
0,0999597;Generalist;Regular World
0,075875375;Generalist;Regular World
0,075389489;Generalist;Regular World
0,0227775;Generalist;Regular World
0,287139602;Generalist;Regular World
0,08615677;Generalist;Regular World
0,042781207;Generalist;Regular World
0,198879739;Generalist;Regular World
0,096702612;Generalist;Regular World
0,213850394;Generalist;Regular World
0,04280132;Generalist;Regular World
0,035097596;Generalist;Regular World
0,186287686;Generalist;Regular World
0,082415206;Generalist;Regular World
0,038390332;Generalist;Regular World
0,047289456;Generalist;Regular World
0,038058545;Generalist;Regular World
0,377000081;Generalist;Regular World
0,173599784;Generalist;Regular World
0,391251438;Generalist;Regular World
0,04406975;Generalist;Regular World
0,110585283;Generalist;Regular World
0,046885387;Generalist;Regular World
0,096348494;Generalist;Regular World
0,020405587;Generalist;Regular World
0,121298442;Generalist;Regular World
0,005046331;Generalist;Regular World
0,14548712;Generalist;Regular World
0,05929858;Generalist;Regular World
0,047229966;Generalist;Regular World
0,062019659;Generalist;Regular World
0,011503815;Generalist;Regular World
0,03643391;Generalist;Regular World
0,009596354;Generalist;Regular World
0,022491021;Generalist;Regular World
0,110477451;Generalist;Regular World
0,189687566;Generalist;Regular World
0,111831316;Generalist;Regular World
0,008794178;Generalist;Regular World
0,222841056;Generalist;Regular World
0,001852212;Generalist;Regular World
0,17587652;Generalist;Regular World
0,040977787;Generalist;Regular World
0,035394513;Generalist;Regular World
0,116078405;Generalist;Regular World
0,06197955;Generalist;Regular World
0,286312853;Generalist;Regular World
0,005592784;Generalist;Regular World
0,122071752;Generalist;Regular World
0,241019395;Generalist;Regular World
0,242978335;Generalist;Regular World
0,044288496;Generalist;Regular World
0,08808532;Generalist;Regular World
0,037933858;Generalist;Regular World
0,092687027;Generalist;Regular World
0,130067484;Generalist;Regular World
0,121772209;Generalist;Regular World
0,015563599;Generalist;Regular World
0,073989439;Generalist;Regular World
0,061571299;Generalist;Regular World
0,289445914;Generalist;Regular World
0,20493233;Generalist;Regular World
0,218998539;Generalist;Regular World
0,090697439;Generalist;Regular World
0,089661794;Generalist;Regular World
0,405212278;Generalist;Regular World
0,145624081;Generalist;Regular World
0,07593027;Generalist;Regular World
0,179038129;Generalist;Regular World
0,201667777;Generalist;Regular World
0,125216647;Generalist;Regular World
0,161875258;Generalist;Regular World
0,200509844;Generalist;Regular World
0,040835245;Generalist;Regular World
0,064022457;Generalist;Regular World
0,153462365;Generalist;Regular World
0,171681604;Generalist;Regular World
0,059275599;Generalist;Regular World
0,084614193;Generalist;Regular World
0,025886643;Generalist;Regular World
0,054190871;Generalist;Regular World
0,002390184;Generalist;Regular World
0,034104951;Generalist;Regular World
0,081776777;Generalist;Regular World
0,032376413;Generalist;Regular World
0,050713199;Generalist;Regular World
0,131846297;Generalist;Regular World
0,19175565;Generalist;Regular World
0,15499319;Generalist;Regular World
0,123451496;Generalist;Regular World
0,140076226;Generalist;Regular World
0,287920423;Generalist;Regular World
0,111990973;Generalist;Regular World
0,052338225;Generalist;Regular World
0,259977908;Generalist;Regular World
0,171451931;Generalist;Regular World
0,09517731;Generalist;Regular World
0,009014936;Generalist;Regular World
0,132041508;Generalist;Regular World
0,013736923;Generalist;Regular World
0,16401074;Generalist;Regular World
0,206620098;Generalist;Regular World
0,105777952;Generalist;Regular World
0,007080263;Generalist;Regular World
0,002897617;Generalist;Regular World
0,101399209;Generalist;Regular World
0,000402943;Generalist;Regular World
0,041954342;Generalist;Regular World
0,027217378;Generalist;Regular World
0,12177512;Generalist;Regular World
0,102144475;Generalist;Regular World
0,236180549;Generalist;Regular World
0,092815674;Generalist;Regular World
0,04074369;Generalist;Regular World
0,014824439;Generalist;Regular World
0,160299263;Generalist;Regular World
0,058010176;Generalist;Regular World
0,046247109;Generalist;Regular World
0,184682373;Generalist;Regular World
0,009483503;Generalist;Regular World
0,001769295;Generalist;Regular World
0,070606429;Generalist;Regular World
0,085247578;Generalist;Regular World
0,220701847;Generalist;Regular World
0,25845573;Generalist;Regular World
0,09469819;Generalist;Regular World
0,204428968;Generalist;Regular World
0,180302098;Generalist;Regular World
0,126444268;Generalist;Regular World
0,188260279;Generalist;Regular World
0,195208007;Generalist;Regular World
0,388752252;Generalist;Regular World
0,044916173;Generalist;Regular World
0,119997554;Generalist;Regular World
0,184593812;Generalist;Regular World
0,082227903;Generalist;Regular World
0,187176884;Generalist;Regular World
0,151014483;Generalist;Regular World
0,440822508;Generalist;Regular World
0,235791168;Generalist;Regular World
0,172646878;Generalist;Regular World
0,43161322;Generalist;Regular World
0,090588112;Generalist;Regular World
0,155948392;Generalist;Regular World
0,167434948;Generalist;Regular World
0,431764753;Generalist;Regular World
0,238443236;Generalist;Regular World
0,017629779;Generalist;Regular World
0,364329151;Generalist;Regular World
0,160209054;Generalist;Regular World
0,300072699;Generalist;Regular World
0,038073296;Generalist;Regular World
0,132683895;Generalist;Regular World
0,060722483;Generalist;Regular World
0,035791659;Generalist;Regular World
0,422169767;Generalist;Regular World
0,085666518;Generalist;Regular World
0,270301366;Generalist;Regular World
0,114582888;Generalist;Regular World
0,014131323;Generalist;Regular World
0,318387039;Generalist;Regular World
0,143500887;Generalist;Regular World
0,341410384;Generalist;Regular World
0,497560954;Generalist;Regular World
